2195	2189	2190	2194	2188	2191	2192	2193
1:840001-103440000	2.44516518936342	3.74066612946548	2.36266116035455	2.91768734891217	2.89139302981467	2.61395380069836	2.38985697018533	2.29177772268022
1:103940001-125060000	4.44156010230179	6.96035805626598	4.25671355498721	5.3457800511509	5.78900255754476	5.27962489343564	4.22378516624041	4.43015935471179
1:145720001-248900000	3.4416890542123	5.76138320589654	3.45081628435627	4.35184955569332	4.36815457739202	3.78294413446304	3.71455879313908	3.3811022620694
2:1-154680000	3.43218369448249	3.68082672585359	3.75394032294764	3.90736032604123	4.23166568949272	4.47089212999208	3.63227366095499	3.30809816986402
2:154980001-166060000	2.33444650587508	2.44341372912801	2.23469387755102	2.73469387755102	2.91581632653061	2.9165120593692	2.93506493506493	2.22591694020266
2:166380001-241880000	3.47768438177874	3.66666666666667	3.69088937093276	3.95027114967462	4.24701735357918	4.29112436731743	4.255897505423	3.35497663941265
3:100001-90300000	2.25790551299457	2.68090789002633	2.45969062778169	2.99926640294283	2.98792291318136	2.87750170652927	2.25609146890846	2.15804921377472
3:90320001-91520000	2.53787878787879	4.66666666666667	2.25	2.4	4.32954545454546	3.33333333333333	2	2.92657342657343
3:93700001-198080000	2.23845800524934	3.50866141732284	2.28991141732283	2.60724409448819	2.78186515748031	2.70538057742782	2.20226377952756	2.15528467595397
4:60001-131680000	2.25188419509955	3.06810012092047	2.2682998585497	2.59226876570314	2.66977068004986	2.34689662659037	2.16092488231853	2.15301364668012
4:131900001-1.35e+08	0.0333333333333333	0	0.5	0	0	0	0	0
4:135100001-189920000	2.14444028453763	3	2.49569449644328	2.58876825159116	2.63857169599401	2.33333333333333	2.03856233620367	2.23753707916943
5:160001-46300000	5.52225767243999	7.49969614099058	5.52654968094804	5.7098450319052	6.26526891522334	6.18945609237314	5.05173199635369	5.53565668606689
5:50260001-58840000	3.43824228028504	5.30958036421219	2.45308788598575	3.0603325415677	3.68171021377672	3.73079968329375	3.86520190023753	3.29490224739631
5:59140001-89300000	2.26307356154406	3.33333333333333	2.02330662782229	2.74129643117262	2.78259286234523	2.32532168001942	2.14785142024763	2.29066054120679
5:89540001-181260000	3.32221971407073	5.33085026335591	2.50079006772009	2.92054176072235	3.84853273137698	3.9875094055681	3.3181151241535	3.37775655495746
6:580001-170480000	2.2328541579287	2.7194740333379	2.368652812779	2.81507703537731	2.90753669403031	2.4049446567837	2.15453400460028	2.24266921725783
7:100001-3280000	6.93055555555556	11.3333333333333	6.55769230769231	7.76153846153846	7.53766025641026	8.33333333333333	6.71474358974359	5.9723865877712
7:3620001-125500000	4.47142512077295	7.61570048309179	4.29279891304348	5.27822463768116	5.61014492753623	5.4774154589372	3.71598731884058	4.31584448160535
7:125840001-159300000	2.23046049852134	3.33333333333333	2.38006970849176	2.48022813688213	2.74786121673004	2.76383607942543	2.0424588086185	2.2308667251633
8:200001-43740000	2.29145884270579	3.72958435207824	2.08838630806846	2.97349633251834	2.88270171149144	2.66927465362673	2.36870415647922	2.15832236223434
8:46020001-88980000	4.36342747726185	8.00015956598053	4.97905696505505	5.30770703685974	7.0001196744854	5.0818573480134	4.19231689803734	4.3424531428361
8:89560001-92140000	4.29059139784946	8	4.75	5.26129032258065	6.87197580645161	4.66666666666667	4.24193548387097	4.25372208436725
8:92460001-103680000	2.29120879120879	4.01465201465201	2.12820512820513	3.05714285714286	2.82005494505495	3	2.63553113553113	2.19526627218935
8:103940001-124360000	4.57330663997331	7.76910243576909	4.76001001001001	5.58598598598599	6.89289289289289	4.66633299966633	4.66666666666667	4.3053053053053
8:124600001-144960000	5.97057239057239	10.2946127946128	7.67575757575757	6.56040404040404	8.23068181818181	6.67542087542088	6.05606060606061	5.73815073815074
9:260001-21060000	2.20409356725146	3.32813515269656	2.04069200779727	2.82612085769981	2.9212962962963	2.33333333333333	2.00292397660819	2.1584195531564
9:21160001-22640000	0.1	0	0.5	0	0	0	0	0
9:22740001-138100000	2.29020967870525	3.29147731802599	2.04400861038029	2.7251853623535	2.81209638842382	2.33333333333333	2.24449892370246	2.16116865674388
10:40001-1900000	2.40459770114943	3	2.05747126436782	2.2	2.7816091954023	2.44827586206897	2.75	2.43589743589744
10:2240001-11580000	4.45873362445415	7.64774381368268	4.47489082969433	5.01048034934498	5.49563318777293	5.32314410480349	4.74563318777292	4.34934497816594
10:11920001-20700000	2.33125	4.38734567901235	2.48379629629629	2.76064814814815	2.66493055555556	2.33333333333333	2.296875	2.00178062678063
10:21040001-108020000	4.61765738650614	7.94774684390936	4.87478053674442	5.31617757712566	5.45247052921996	4.93077501881114	4.46450965638324	4.30259883081553
10:108340001-133440000	5.73615405478709	10.9229726064551	5.9853539462978	5.98470301057771	6.83614727420667	5.18117710876051	5.31326281529699	5.34217938286287
11:260001-25080000	2.28740554156171	3.66274839070809	2.26889168765743	2.7823677581864	2.79596977329975	2.66666666666667	2.63581024349286	2.22973583930763
11:25220001-34940000	8.2819649122807	16.4238596491228	8.76736842105263	10.2568421052631	9.825	9.41473684210526	7.89684210526316	7.86186234817814
11:35180001-39940000	7.17189265536723	13.6610169491526	6.66313559322034	9.05338983050847	8.26271186440678	7.86723163841808	6.55508474576271	6.5026075619296
11:40240001-50800000	4.59105058365759	9	4.74951361867704	5.14863813229572	5.42266536964981	5.69779507133593	4.59484435797665	4.38925471415744
